ean,geko_variant_size_code,geko_variant_producer_code,geko_variant_stock_id,weight,gross_weight
5901477124976,G70305,5901477124976,1,500.00,500.00
5901477124983,G70306,5901477124983,1,600.00,620.00
5901477124990,G70310,5901477124990,1,720.00,726.00
5901477125003,G70311,5901477125003,1,800.00,820.00
5901477125010,G70312,5901477125010,1,1200.00,1200.00
5901477125027,G70321,5901477125027,1,1400.00,1420.00
5901477125034,G70322,5901477125034,1,1800.00,1820.00
5901477125041,G70324,5901477125041,1,2200.00,2220.00
5901477125058,G70332,5901477125058,1,2200.00,2220.00
5901477125065,G70334,5901477125065,1,2800.00,2820.00
5901477125072,G70342,5901477125072,1,3600.00,3620.00
5901477125089,G70344,5901477125089,1,4800.00,4800.00
5901477125096,G70346,5901477125096,1,6000.00,6000.00
5901477125102,G70352,5901477125102,1,6500.00,6500.00
5901477125119,G70354,5901477125119,1,6500.00,6750.00
5901477125126,G70362,5901477125126,1,7159.00,7159.00
5901477125133,G70364,5901477125133,1,8300.00,8350.00
5901477125140,G70366,5901477125140,1,11000.00,11100.00
5901477125157,G70372,5901477125157,1,15000.00,15000.00
5901477125164,G70376,5901477125164,1,15000.00,15020.00
5901477125171,G70382,5901477125171,1,20000.00,20100.00
5901477125188,G70385,5901477125188,1,25000.00,25100.00
5901477125195,G70505,5901477125195,1,720.00,725.00
5901477125201,G70506,5901477125201,1,960.00,968.00
5901477125218,G70510,5901477125218,1,1200.00,1220.00
5901477125225,G70511,5901477125225,1,1400.00,1420.00
5901477125232,G70512,5901477125232,1,1700.00,1800.00
5901477125249,G70521,5901477125249,1,2400.00,2420.00
5901477125256,G70522,5901477125256,1,2800.00,2800.00
5901477125263,G70524,5901477125263,1,3000.00,3000.00
5901477125270,G70532,5901477125270,1,3600.00,3625.00
5901477125287,G70534,5901477125287,1,4600.00,4620.00
5901477125294,G70542,5901477125294,1,5800.00,5820.00
5901477125300,G70544,5901477125300,1,7000.00,7000.00
5901477125317,G70546,5901477125317,1,8200.00,8220.00
5901477125324,G70552,5901477125324,1,9600.00,9650.00
5901477125331,G70554,5901477125331,1,11200.00,11200.00
5901477125348,G70562,5901477125348,1,11600.00,11620.00
5901477125355,G70564,5901477125355,1,14200.00,14220.00
5901477125362,G70566,5901477125362,1,17400.00,17420.00
5901477125379,G70572,5901477125379,1,20600.00,20620.00
5901477125386,G70576,5901477125386,1,25000.00,25020.00
5901477125393,G70582,5901477125393,1,28400.00,28420.00
5901477125409,G70585,5901477125409,1,34800.00,34820.00
5901477124631,G70705,5901477124631,1,1200.00,1200.00
5901477124648,G70706,5901477124648,1,1400.00,1420.00
5901477124655,G70710,5901477124655,1,1500.00,1600.00
5901477124662,G70711,5901477124662,1,2400.00,2416.00
5901477124679,G70712,5901477124679,1,2600.00,2620.00
5901477124686,G70721,5901477124686,1,3800.00,3820.00
5901477124693,G70722,5901477124693,1,4300.00,4400.00
5901477124709,G70724,5901477124709,1,5600.00,5620.00
5901477124716,G70732,5901477124716,1,5300.00,5500.00
5901477124723,G70734,5901477124723,1,7300.00,7500.00
5901477124730,G70742,5901477124730,1,9800.00,9800.00
5901477124747,G70744,5901477124747,1,12000.00,12050.00
5901477124754,G70746,5901477124754,1,14400.00,14505.00
5901477124761,G70752,5901477124761,1,16000.00,16100.00
5901477124778,G70754,5901477124778,1,20000.00,20100.00
5901477124785,G70762,5901477124785,1,18000.00,18020.00
5901477124792,G70764,5901477124792,1,21200.00,21220.00
5901477124808,G70766,5901477124808,1,27200.00,27220.00
5901477124815,G70772,5901477124815,1,32600.00,32620.00
5901477124822,G70776,5901477124822,1,38800.00,38820.00
5901477124839,G70782,5901477124839,1,43400.00,43420.00
5901477124846,G70785,5901477124846,1,52400.00,52420.00
5901477113659,G71000,5901477113659,1,1400.00,1400.00
5901477120152,G71002,5901477120152,1,1300.00,1300.00
5901477120190,G71005,5901477120190,1,1500.00,1500.00
5901477120213,G71006,5901477120213,1,1900.00,1900.00
5901477120220,G71007,5901477120220,1,360.00,360.00
5901477120237,G71008,5901477120237,1,160.00,160.00
5901477115172,G71009,5901477115172,1,1200.00,1200.00
5901477120244,G71010,5901477120244,1,30.00,30.00
5901477113666,G71012,5901477113666,1,2000.00,2000.00
5901477120268,G71014,5901477120268,1,1300.00,1300.00
5901477120275,G71015,5901477120275,1,270.00,300.00
5901477129902,G71018,5901477129902,1,1600.00,1600.00
5901477120282,G71019,5901477120282,1,2350.00,2350.00
5901477120299,G71020,5901477120299,1,1100.00,1100.00
5901477120312,G71022,5901477120312,1,2200.00,2200.00
5901477120329,G71023,5901477120329,1,2100.00,2100.00
5901477115189,G71024,5901477115189,1,2150.00,2150.00
5901477103933,G71025,5901477103933,1,1250.00,1250.00
5901477120848,G71026,5901477120848,1,1200.00,1200.00
5901477122279,G71027,5901477122279,1,1800.00,1800.00
5901477128769,G71028,5901477128769,1,1980.00,1980.00
5901477126222,G71030,5901477126222,1,800.00,800.00
5901477143335,G71031,5901477143335,1,800.00,800.00
5901477126239,G71032,5901477126239,1,1200.00,1200.00
5901477126703,G71035,5901477126703,1,1000.00,1000.00
5901477126727,G71036,5901477126727,1,1200.00,1200.00
5901477128745,G71040,5901477128745,1,2100.00,2100.00
5901477128752,G71041,5901477128752,1,1800.00,1800.00
5901477134302,G71042,5901477134302,1,600.00,600.00
5901477134319,G71043,5901477134319,1,1250.00,1250.00
5901477121784,G71100,5901477121784,1,11000.00,11000.00
5901477121807,G71101,5901477121807,1,8700.00,8700.00
5901477121814,G71102,5901477121814,1,13000.00,13000.00
5901477121821,G71103,5901477121821,1,6030.00,6030.00
5901477129186,G71104,5901477129186,1,7500.00,8300.00
5901477129193,G71105,5901477129193,1,13000.00,13700.00
5901477121791,G71110,5901477121791,1,16000.00,18000.00
5901477114090,G72001,5901477114090,1,310.00,330.00
5901477114106,G72002,5901477114106,1,280.00,300.00
5901477114113,G72003,5901477114113,1,130.00,150.00
5901477114137,G72005,5901477114137,1,230.00,246.00
5901477114151,G72011,5901477114151,1,830.00,885.00
5901477114168,G72012,5901477114168,1,1167.00,1250.00
5901477114175,G72014,5901477114175,1,1500.00,1560.00
5901477114182,G72017,5901477114182,1,1500.00,1610.00
5901477114199,G72018,5901477114199,1,1830.00,1960.00
5901477114205,G72020,5901477114205,1,1750.00,1770.00
5901477114212,G72021,5901477114212,1,1410.00,1500.00
5901477114229,G72022,5901477114229,1,1750.00,1820.00
5901477114281,G72023,5901477114281,1,1360.00,1530.00
5901477114298,G72024,5901477114298,1,1030.00,1200.00
5901477114236,G72025,5901477114236,1,1410.00,1450.00
5901477114243,G72026,5901477114243,1,1260.00,1350.00
5901477114250,G72027,5901477114250,1,1410.00,1580.00
5901477114267,G72028,5901477114267,1,1330.00,1500.00
5901477114274,G72029,5901477114274,1,1040.00,1120.00
5901477129162,G72050,5901477129162,1,750.00,770.00
5901477114311,G72054,5901477114311,1,300.00,310.00
5901477114328,G72055,5901477114328,1,350.00,365.00
5901477114304,G72057,5901477114304,1,750.00,830.00
5901477167171,G72058,5901477167171,1,1340.00,1420.00
5901477134388,G72070,5901477134388,1,500.00,500.00
5901477116995,G72180,5901477116995,1,950.00,1000.00
5901477117008,G72185,5901477117008,1,430.00,466.00
5901477116988,G72190,5901477116988,1,500.00,528.00
5901477100154,G72210,5901477100154,1,690.00,730.00
5901477100161,G72211,5901477100161,1,900.00,916.00
5901477100178,G72212,5901477100178,1,1100.00,1125.00
5901477100185,G72213,5901477100185,1,1400.00,1480.00
5901477100192,G72215,5901477100192,1,1660.00,1750.00
5901477100208,G72220,5901477100208,1,660.00,700.00
5901477100215,G72221,5901477100215,1,900.00,916.00
5901477100222,G72222,5901477100222,1,1100.00,1125.00
5901477100239,G72223,5901477100239,1,1450.00,1530.00
5901477100246,G72225,5901477100246,1,1750.00,1830.00
5901477100253,G72230,5901477100253,1,2100.00,2170.00
5901477115158,G72231,5901477115158,1,1140.00,1170.00
5901477120602,G72232,5901477120602,1,4330.00,4500.00
5901477120619,G72233,5901477120619,1,4330.00,4500.00
5901477115141,G72234,5901477115141,1,2100.00,2160.00
5901477115134,G72235,5901477115134,1,1100.00,1125.00
5901477116964,G72240,5901477116964,1,350.00,366.00
5901477116971,G72241,5901477116971,1,560.00,580.00
5901477116957,G72245,5901477116957,1,700.00,750.00
5901477117732,G72248,5901477117732,1,875.00,920.00
5901477100260,G72255,5901477100260,1,500.00,540.00
5901477116858,G72256,5901477116858,1,820.00,860.00
5901477125850,G72257,5901477125850,1,1040.00,1080.00
5901477100277,G72260,5901477100277,1,750.00,790.00
5901477116865,G72261,5901477116865,1,158.00,166.00
5901477116872,G72262,5901477116872,1,330.00,360.00
5901477116889,G72263,5901477116889,1,350.00,366.00
5901477116896,G72265,5901477116896,1,550.00,580.00
5901477116902,G72267,5901477116902,1,1040.00,1080.00
5901477116919,G72268,5901477116919,1,1500.00,1580.00
5901477117015,G72269,5901477117015,1,2000.00,2080.00
5901477100284,G72271,5901477100284,1,240.00,260.00
5901477100291,G72272,5901477100291,1,425.00,440.00
5901477100307,G72274,5901477100307,1,570.00,590.00
5901477100314,G72277,5901477100314,1,1060.00,1100.00
5901477115127,G72280,5901477115127,1,3830.00,3900.00
5901477115110,G72281,5901477115110,1,6000.00,6100.00
5901477115103,G72282,5901477115103,1,7250.00,7350.00
5901477116926,G72285,5901477116926,1,1120.00,1200.00
5901477116933,G72286,5901477116933,1,1713.00,1713.00
5901477116940,G72287,5901477116940,1,1700.00,1720.00
5901477126932,G72300,5901477126932,1,5000.00,5000.00
5901477123832,G72301,5901477123832,1,9560.00,10060.00
5901477126710,G72302,5901477126710,1,13500.00,13500.00
5901477123818,G72303,5901477123818,1,8640.00,8940.00
5901477123825,G72304,5901477123825,1,10180.00,10680.00
5901477123849,G72305,5901477123849,1,11200.00,11200.00
5901477123757,G72310,5901477123757,1,10420.00,10920.00
5901477123764,G72311,5901477123764,1,9800.00,10000.00
5901477123771,G72312,5901477123771,1,13560.00,14060.00
5901477123740,G72313,5901477123740,1,9560.00,10060.00
5901477143342,G72314,5901477143342,1,11160.00,11660.00
5901477123795,G72315,5901477123795,1,12980.00,13480.00
5901477124006,G73000,5901477124006,1,198.00,230.00
5901477124013,G73008,5901477124013,1,160.00,170.00
5901477117985,G73009,5901477117985,1,230.00,236.00
5901477118074,G73020,5901477118074,1,175.00,225.00
5901477124297,G73021,5901477124297,1,400.00,450.00
5901477118081,G73022,5901477118081,1,12.00,14.00
5901477124280,G73023,5901477124280,1,225.00,275.00
5901477118067,G73025,5901477118067,1,150.00,150.00
5901477124303,G73026,5901477124303,1,225.00,250.00
5901477124310,G73027,5901477124310,1,475.00,525.00
5901477118111,G73030,5901477118111,1,550.00,600.00
5901477118104,G73030B,5901477118104,1,22.00,39.00
5901477118135,G73031,5901477118135,1,550.00,550.00
5901477118128,G73031B,5901477118128,1,32.00,32.00
5901477118159,G73032,5901477118159,1,700.00,775.00
5901477118142,G73032B,5901477118142,1,29.00,47.00
5901477118166,G73033,5901477118166,1,775.00,775.00
5901477118173,G73033B,5901477118173,1,40.00,40.00
5901477118180,G73035,5901477118180,1,16.00,18.00
5901477118210,G73036,5901477118210,1,700.00,750.00
5901477118197,G73037,5901477118197,1,27.00,30.00
5901477129971,G73038,5901477129971,1,30.00,32.00
5901477118029,G73040,5901477118029,1,35.00,70.00
5901477118036,G73041,5901477118036,1,32.00,36.00
5901477118043,G73047,5901477118043,1,90.00,136.00
5901477118050,G73048,5901477118050,1,117.00,153.00
5901477118227,G73050,5901477118227,1,96.00,140.00
5901477124518,G73051,5901477124518,1,290.00,330.00
5901477123993,G73056,5901477123993,1,1050.00,1250.00
5901477131929,G73085,5901477131929,1,120.00,130.00
5901477126246,G73118,5901477126246,1,1160.00,1210.00
5901477120961,G73119,5901477120961,1,630.00,650.00
5901477117831,G73120,5901477117831,1,640.00,660.00
5901477117848,G73121,5901477117848,1,470.00,490.00
5901477117855,G73122,5901477117855,1,940.00,990.00
5901477123658,G73150,5901477123658,1,1300.00,1350.00
5901477119637,G73151,5901477119637,1,137.00,150.00
5901477119644,G73152,5901477119644,1,370.00,400.00
5901477119651,G73153,5901477119651,1,375.00,400.00
5901477112874,G73154,5901477112874,1,2400.00,2600.00
5901477123689,G73155,5901477123689,1,580.00,610.00
5901477123641,G73159,5901477123641,1,850.00,920.00
5901477117961,G73190,5901477117961,1,105.00,110.00
5901477100581,G73201,5901477100581,1,300.00,360.00
5901477100598,G73202,5901477100598,1,1140.00,1300.00
5901477100604,G73203,5901477100604,1,1290.00,1450.00
5901477100611,G73204,5901477100611,1,2750.00,3250.00
5901477100628,G73205,5901477100628,1,1700.00,2200.00
5901477100642,G73207,5901477100642,1,35.00,40.00
5901477100659,G73208,5901477100659,1,70.00,80.00
5901477100673,G73210,5901477100673,1,97.00,100.00
5901477157295,G73213A,5901477157295,1,55.00,60.00
5901477124495,G73214,5901477124495,1,2800.00,3100.00
5901477124457,G73215,5901477124457,1,5090.00,5480.00
5901477124464,G73216,5901477124464,1,5500.00,6000.00
5901477118289,G73220,5901477118289,1,1930.00,2050.00
5901477118296,G73222,5901477118296,1,1120.00,1210.00
5901477118302,G73224,5901477118302,1,2070.00,2200.00
5901477127342,G73235,5901477127342,1,1220.00,1390.00
5901477127359,G73238,5901477127359,1,1410.00,1580.00
5901477110917,G73301,5901477110917,1,700.00,750.00
5901477110924,G73302,5901477110924,1,870.00,930.00
5901477122255,G73502A,5901477122255,1,370.00,380.00
5901477131974,G73502C,5901477131974,1,370.00,380.00
5901477122316,G73511,5901477122316,1,324.00,348.00
5901477131981,G73512,5901477131981,1,276.00,312.00
5901477122330,G73513,5901477122330,1,300.00,312.00
5901477122347,G73522,5901477122347,1,420.00,456.00
5901477122354,G73523,5901477122354,1,420.00,456.00
5901477122361,G73531,5901477122361,1,540.00,588.00
5901477122378,G73532,5901477122378,1,600.00,648.00
5901477122385,G73533,5901477122385,1,744.00,792.00
5901477122392,G73542,5901477122392,1,300.00,336.00
5901477122408,G73543,5901477122408,1,312.00,348.00
5901477122415,G73552,5901477122415,1,600.00,648.00
5901477122422,G73553,5901477122422,1,600.00,636.00
5901477122453,G73572,5901477122453,1,1044.00,1092.00
5901477122460,G73573,5901477122460,1,1068.00,1116.00
5901477134487,G73599,5901477134487,1,100.00,106.00
5901477129636,G73700,5901477129636,1,4500.00,0.00
5901477129643,G73701,5901477129643,1,500.00,5000.00
5901477129650,G73702,5901477129650,1,1875.00,1875.00
5901477129667,G73703,5901477129667,1,3750.00,3750.00
5901477129674,G73704,5901477129674,1,3750.00,3750.00
5901477129681,G73705,5901477129681,1,3750.00,3750.00
5901477129698,G73706,5901477129698,1,1875.00,1875.00
5901477129704,G73707,5901477129704,1,7500.00,7500.00
5901477129711,G73708,5901477129711,1,10800.00,10800.00
5901477129728,G73709,5901477129728,1,1875.00,1875.00
5901477129735,G73710,5901477129735,1,3750.00,3750.00
5901477123733,G73957,5901477123733,1,1520.00,1570.00
5901477123726,G73958,5901477123726,1,1220.00,1280.00
5901477123719,G73959,5901477123719,1,880.00,940.00
5901477121166,G73960,5901477121166,1,125.00,142.00
5901477121173,G73961,5901477121173,1,400.00,440.00
5901477121180,G73962,5901477121180,1,80.00,92.00
5901477121197,G73963,5901477121197,1,250.00,280.00
5901477121203,G73964,5901477121203,1,137.00,154.00
5901477121210,G73965,5901477121210,1,439.00,480.00
5901477121227,G73966,5901477121227,1,91.00,108.00
5901477121234,G73967,5901477121234,1,280.00,329.00
5901477121241,G73968,5901477121241,1,97.00,114.00
5901477121258,G73969,5901477121258,1,300.00,350.00
5901477121265,G73970,5901477121265,1,66.00,80.00
5901477121272,G73971,5901477121272,1,194.00,223.00
5901477121289,G73977,5901477121289,1,97.00,114.00
5901477121296,G73978,5901477121296,1,186.00,215.00
5901477121302,G73979,5901477121302,1,696.00,740.00
5901477116766,G73980,5901477116766,1,48.00,57.00
5901477116773,G73981,5901477116773,1,120.00,136.00
5901477123696,G73983,5901477123696,1,480.00,510.00
5901477123702,G73984,5901477123702,1,600.00,630.00
5901477116780,G73985,5901477116780,1,56.00,68.00
5901477116797,G73986,5901477116797,1,154.00,171.00
5901477116827,G73987,5901477116827,1,250.00,280.00
5901477116803,G73988,5901477116803,1,60.00,72.00
5901477116810,G73989,5901477116810,1,171.00,200.00
5901477116834,G73990,5901477116834,1,640.00,670.00
5901477121395,G73991,5901477121395,1,35.00,41.00
5901477114410,G73993,5901477114410,1,54.00,61.00
5901477114441,G73995,5901477114441,1,90.00,100.00
5901477114458,G73996,5901477114458,1,66.00,83.00
5901477114465,G73997,5901477114465,1,487.00,516.00
5901477114472,G73998,5901477114472,1,90.00,99.00
5901477129506,G73999,5901477129506,1,30.00,40.00
5901477113130,G74000,5901477113130,1,610.00,660.00
5901477113635,G74001,5901477113635,1,674.00,724.00
5901477112959,G74002,5901477112959,1,690.00,740.00
5901477112966,G74003,5901477112966,1,580.00,630.00
5901477132001,G74006,5901477132001,1,500.00,500.00
5901477135927,G74008,5901477135927,1,810.00,830.00
5901477132018,G74009,5901477132018,1,930.00,950.00
5901477117411,G74010,5901477117411,1,1310.00,1360.00
5901477117428,G74011,5901477117428,1,1040.00,1090.00
5901477117435,G74012,5901477117435,1,1060.00,1110.00
5901477123467,G74018,5901477123467,1,10.00,10.00
5901477123481,G74019,5901477123481,1,230.00,230.00
5901477135934,G74026,5901477135934,1,290.00,300.00
5901477143380,G74027,5901477143380,1,270.00,300.00
5901477143397,G74028,5901477143397,1,125.00,130.00
5901477113093,G74030,5901477113093,1,178.00,188.00
5901477112911,G74040,5901477112911,1,192.00,202.00
5901477113154,G74050,5901477113154,1,175.00,184.00
5901477112928,G74060,5901477112928,1,193.00,203.00
5901477116551,G74070,5901477116551,1,330.00,340.00
5901477112935,G74080,5901477112935,1,270.00,280.00
5901477112942,G74090,5901477112942,1,300.00,310.00
5901477123412,G74092,5901477123412,1,276.00,360.00
5901477123429,G74094,5901477123429,1,360.00,384.00
