ean,geko_variant_stock_id,price_type,net_value,gross_value,currency
5901477122200,,base_product_standard,24.69,24.69,PLN
5901477122217,1,variant_standard,202.19,202.19,PLN
5901477122217,,base_product_standard,202.19,202.19,PLN
5901477122095,1,variant_standard,18.52,18.52,PLN
5901477122095,,base_product_standard,18.52,18.52,PLN
5901477122101,1,variant_standard,16.59,16.59,PLN
5901477122101,,base_product_standard,16.59,16.59,PLN
5901477122118,1,variant_standard,21.62,21.62,PLN
5901477122118,,base_product_standard,21.62,21.62,PLN
5901477128370,1,variant_standard,15.22,15.22,PLN
5901477128370,,base_product_standard,15.22,15.22,PLN
5901477133671,1,variant_standard,9.43,9.43,PLN
5901477133671,,base_product_standard,9.43,9.43,PLN
5901477128363,1,variant_standard,20.92,20.92,PLN
5901477128363,,base_product_standard,20.92,20.92,PLN
5901477128417,1,variant_standard,7.26,7.26,PLN
5901477128417,,base_product_standard,7.26,7.26,PLN
5901477128295,1,variant_standard,4.75,4.75,PLN
5901477128295,,base_product_standard,4.75,4.75,PLN
5901477128387,1,variant_standard,18.94,18.94,PLN
5901477128387,,base_product_standard,18.94,18.94,PLN
5901477122477,1,variant_standard,1.6,1.6,PLN
5901477122477,,base_product_standard,1.6,1.6,PLN
5901477122484,1,variant_standard,4.62,4.62,PLN
5901477122484,,base_product_standard,4.62,4.62,PLN
5901477122521,1,variant_standard,1.26,1.26,PLN
5901477122521,,base_product_standard,1.26,1.26,PLN
5901477130045,1,variant_standard,1.46,1.46,PLN
5901477130045,,base_product_standard,1.46,1.46,PLN
5901477122545,1,variant_standard,1.89,1.89,PLN
5901477122545,,base_product_standard,1.89,1.89,PLN
5901477122552,1,variant_standard,2.03,2.03,PLN
5901477122552,,base_product_standard,2.03,2.03,PLN
5901477122569,1,variant_standard,0.78,0.78,PLN
5901477122569,,base_product_standard,0.78,0.78,PLN
5901477122538,1,variant_standard,1.5,1.5,PLN
5901477122538,,base_product_standard,1.5,1.5,PLN
5901477134470,1,variant_standard,1.29,1.29,PLN
5901477134470,,base_product_standard,1.29,1.29,PLN
5901477135835,1,variant_standard,1.25,1.25,PLN
5901477135835,,base_product_standard,1.25,1.25,PLN
5901477131271,1,variant_standard,92.11,92.11,PLN
5901477131271,,base_product_standard,92.11,92.11,PLN
5901477107887,1,variant_standard,7.94,7.94,PLN
5901477107887,,base_product_standard,7.94,7.94,PLN
5901477117886,1,variant_standard,6.21,6.21,PLN
5901477117886,,base_product_standard,6.21,6.21,PLN
5901477108181,1,variant_standard,7.79,7.79,PLN
5901477108181,,base_product_standard,7.79,7.79,PLN
5901477126581,1,variant_standard,1.32,1.32,PLN
5901477126581,,base_product_standard,1.32,1.32,PLN
5901477108136,1,variant_standard,2.7,2.7,PLN
5901477108136,,base_product_standard,2.7,2.7,PLN
5901477108143,1,variant_standard,13.78,13.78,PLN
5901477108143,,base_product_standard,13.78,13.78,PLN
5901477129353,1,variant_standard,5.6,5.6,PLN
5901477129353,,base_product_standard,5.6,5.6,PLN
5901477108150,1,variant_standard,3.03,3.03,PLN
5901477108150,,base_product_standard,3.03,3.03,PLN
5901477122019,1,variant_standard,3.76,3.76,PLN
5901477122019,,base_product_standard,3.76,3.76,PLN
5901477115677,1,variant_standard,3.04,3.04,PLN
5901477115677,,base_product_standard,3.04,3.04,PLN
5901477108167,1,variant_standard,11.75,11.75,PLN
5901477108167,,base_product_standard,11.75,11.75,PLN
5901477114359,1,variant_standard,5.22,5.22,PLN
5901477114359,,base_product_standard,5.22,5.22,PLN
5901477114519,1,variant_standard,1.88,1.88,PLN
5901477114519,,base_product_standard,1.88,1.88,PLN
5901477120428,1,variant_standard,25.95,25.95,PLN
5901477120428,,base_product_standard,25.95,25.95,PLN
5901477108341,1,variant_standard,23.87,23.87,PLN
5901477108341,,base_product_standard,23.87,23.87,PLN
5901477108358,1,variant_standard,24.88,24.88,PLN
5901477108358,,base_product_standard,24.88,24.88,PLN
5901477108365,1,variant_standard,24.26,24.26,PLN
5901477108365,,base_product_standard,24.26,24.26,PLN
5901477115486,1,variant_standard,19.1,19.1,PLN
5901477115486,,base_product_standard,19.1,19.1,PLN
5901477108372,1,variant_standard,20.24,20.24,PLN
5901477108372,,base_product_standard,20.24,20.24,PLN
5901477115493,1,variant_standard,22.43,22.43,PLN
5901477115493,,base_product_standard,22.43,22.43,PLN
5901477108389,1,variant_standard,2.64,2.64,PLN
5901477108389,,base_product_standard,2.64,2.64,PLN
5901477108396,1,variant_standard,2.67,2.67,PLN
5901477108396,,base_product_standard,2.67,2.67,PLN
5901477108402,1,variant_standard,2.67,2.67,PLN
5901477108402,,base_product_standard,2.67,2.67,PLN
5901477108419,1,variant_standard,2.67,2.67,PLN
5901477108419,,base_product_standard,2.67,2.67,PLN
5901477108426,1,variant_standard,2.67,2.67,PLN
5901477108426,,base_product_standard,2.67,2.67,PLN
5901477120442,1,variant_standard,10.56,10.56,PLN
5901477120442,,base_product_standard,10.56,10.56,PLN
5901477120893,1,variant_standard,1.58,1.58,PLN
5901477120893,,base_product_standard,1.58,1.58,PLN
5901477120886,1,variant_standard,2.01,2.01,PLN
5901477120886,,base_product_standard,2.01,2.01,PLN
5901477120879,1,variant_standard,2.92,2.92,PLN
5901477120879,,base_product_standard,2.92,2.92,PLN
5901477125546,1,variant_standard,2.99,2.99,PLN
5901477125546,,base_product_standard,2.99,2.99,PLN
5901477108266,1,variant_standard,33.79,33.79,PLN
5901477108266,,base_product_standard,33.79,33.79,PLN
5901477108273,1,variant_standard,36.48,36.48,PLN
5901477108273,,base_product_standard,36.48,36.48,PLN
5901477108846,1,variant_standard,14.86,14.86,PLN
5901477108846,,base_product_standard,14.86,14.86,PLN
5901477108310,1,variant_standard,36,36,PLN
5901477108310,,base_product_standard,36,36,PLN
5901477108334,1,variant_standard,36.06,36.06,PLN
5901477108334,,base_product_standard,36.06,36.06,PLN
5901477120459,1,variant_standard,42.4,42.4,PLN
5901477120459,,base_product_standard,42.4,42.4,PLN
5901477117923,1,variant_standard,66.32,66.32,PLN
5901477117923,,base_product_standard,66.32,66.32,PLN
5901477108327,1,variant_standard,64.99,64.99,PLN
5901477108327,,base_product_standard,64.99,64.99,PLN
5901477110160,1,variant_standard,2.16,2.16,PLN
5901477110160,,base_product_standard,2.16,2.16,PLN
5901477110184,1,variant_standard,2.93,2.93,PLN
5901477110184,,base_product_standard,2.93,2.93,PLN
5901477120756,1,variant_standard,3.69,3.69,PLN
5901477120756,,base_product_standard,3.69,3.69,PLN
5901477110207,1,variant_standard,5.17,5.17,PLN
5901477110207,,base_product_standard,5.17,5.17,PLN
5901477110214,1,variant_standard,6.28,6.28,PLN
5901477110214,,base_product_standard,6.28,6.28,PLN
5901477132513,1,variant_standard,6.02,6.02,PLN
5901477132513,,base_product_standard,6.02,6.02,PLN
5901477110221,1,variant_standard,3.82,3.82,PLN
5901477110221,,base_product_standard,3.82,3.82,PLN
5901477110238,1,variant_standard,5.3,5.3,PLN
5901477110238,,base_product_standard,5.3,5.3,PLN
5901477110245,1,variant_standard,6.4,6.4,PLN
5901477110245,,base_product_standard,6.4,6.4,PLN
5901477113239,1,variant_standard,10.13,10.13,PLN
5901477113239,,base_product_standard,10.13,10.13,PLN
5901477110252,1,variant_standard,12.19,12.19,PLN
5901477110252,,base_product_standard,12.19,12.19,PLN
5901477110269,1,variant_standard,4.8,4.8,PLN
5901477110269,,base_product_standard,4.8,4.8,PLN
5901477116117,1,variant_standard,20,20,PLN
5901477116117,,base_product_standard,20,20,PLN
5901477113598,1,variant_standard,21.3,21.3,PLN
5901477113598,,base_product_standard,21.3,21.3,PLN
5901477110108,1,variant_standard,5.64,5.64,PLN
5901477110108,,base_product_standard,5.64,5.64,PLN
5901477116162,1,variant_standard,2.2,2.2,PLN
5901477116162,,base_product_standard,2.2,2.2,PLN
5901477116155,1,variant_standard,4.02,4.02,PLN
5901477116155,,base_product_standard,4.02,4.02,PLN
5901477116148,1,variant_standard,7.04,7.04,PLN
5901477116148,,base_product_standard,7.04,7.04,PLN
5901477116131,1,variant_standard,3.12,3.12,PLN
5901477116131,,base_product_standard,3.12,3.12,PLN
5901477110115,1,variant_standard,2.5,2.5,PLN
5901477110115,,base_product_standard,2.5,2.5,PLN
5901477110122,1,variant_standard,4.14,4.14,PLN
5901477110122,,base_product_standard,4.14,4.14,PLN
5901477134395,1,variant_standard,1.45,1.45,PLN
5901477134395,,base_product_standard,1.45,1.45,PLN
5901477134401,1,variant_standard,1.76,1.76,PLN
5901477134401,,base_product_standard,1.76,1.76,PLN
5901477134418,1,variant_standard,2.57,2.57,PLN
5901477134418,,base_product_standard,2.57,2.57,PLN
5901477143243,1,variant_standard,1.45,1.45,PLN
5901477143243,,base_product_standard,1.45,1.45,PLN
5901477143250,1,variant_standard,1.81,1.81,PLN
5901477143250,,base_product_standard,1.81,1.81,PLN
5901477143267,1,variant_standard,2.57,2.57,PLN
5901477143267,,base_product_standard,2.57,2.57,PLN
5901477108518,1,variant_standard,1.78,1.78,PLN
5901477108518,,base_product_standard,1.78,1.78,PLN
5901477108525,1,variant_standard,2.19,2.19,PLN
5901477108525,,base_product_standard,2.19,2.19,PLN
5901477108532,1,variant_standard,3,3,PLN
5901477108532,,base_product_standard,3,3,PLN
5901477108549,1,variant_standard,3.93,3.93,PLN
5901477108549,,base_product_standard,3.93,3.93,PLN
5901477119804,1,variant_standard,7.87,7.87,PLN
5901477119804,,base_product_standard,7.87,7.87,PLN
5901477105586,1,variant_standard,2.65,2.65,PLN
5901477105586,,base_product_standard,2.65,2.65,PLN
5901477131264,1,variant_standard,6.16,6.16,PLN
5901477131264,,base_product_standard,6.16,6.16,PLN
5901477108556,1,variant_standard,1.47,1.47,PLN
5901477108556,,base_product_standard,1.47,1.47,PLN
5901477108563,1,variant_standard,1.78,1.78,PLN
5901477108563,,base_product_standard,1.78,1.78,PLN
5901477108570,1,variant_standard,1.82,1.82,PLN
5901477108570,,base_product_standard,1.82,1.82,PLN
5901477108587,1,variant_standard,1.93,1.93,PLN
5901477108587,,base_product_standard,1.93,1.93,PLN
5901477108594,1,variant_standard,1.99,1.99,PLN
5901477108594,,base_product_standard,1.99,1.99,PLN
5901477108600,1,variant_standard,2.22,2.22,PLN
5901477108600,,base_product_standard,2.22,2.22,PLN
5901477108617,1,variant_standard,2.38,2.38,PLN
5901477108617,,base_product_standard,2.38,2.38,PLN
5901477108624,1,variant_standard,2.34,2.34,PLN
5901477108624,,base_product_standard,2.34,2.34,PLN
5901477108631,1,variant_standard,2.51,2.51,PLN
5901477108631,,base_product_standard,2.51,2.51,PLN
5901477108648,1,variant_standard,3.02,3.02,PLN
5901477108648,,base_product_standard,3.02,3.02,PLN
5901477108655,1,variant_standard,3.38,3.38,PLN
5901477108655,,base_product_standard,3.38,3.38,PLN
5901477108198,1,variant_standard,15.18,15.18,PLN
5901477108198,,base_product_standard,15.18,15.18,PLN
5901477120725,1,variant_standard,10.88,10.88,PLN
5901477120725,,base_product_standard,10.88,10.88,PLN
5901477108204,1,variant_standard,10.67,10.67,PLN
5901477108204,,base_product_standard,10.67,10.67,PLN
5901477120732,1,variant_standard,51.12,51.12,PLN
5901477120732,,base_product_standard,51.12,51.12,PLN
5901477120763,1,variant_standard,62.8,62.8,PLN
5901477120763,,base_product_standard,62.8,62.8,PLN
5901477107474,1,variant_standard,11.92,11.92,PLN
5901477107474,,base_product_standard,11.92,11.92,PLN
5901477114649,1,variant_standard,28.02,28.02,PLN
5901477114649,,base_product_standard,28.02,28.02,PLN
5901477114656,1,variant_standard,23.32,23.32,PLN
5901477114656,,base_product_standard,23.32,23.32,PLN
5901477129360,1,variant_standard,5.44,5.44,PLN
5901477129360,,base_product_standard,5.44,5.44,PLN
5901477131639,1,variant_standard,16.44,16.44,PLN
5901477131639,,base_product_standard,16.44,16.44,PLN
5901477129377,1,variant_standard,5.68,5.68,PLN
5901477129377,,base_product_standard,5.68,5.68,PLN
5901477117817,1,variant_standard,86.71,86.71,PLN
5901477117817,,base_product_standard,86.71,86.71,PLN
5901477126321,1,variant_standard,100.26,100.26,PLN
5901477126321,,base_product_standard,100.26,100.26,PLN
5901477136429,1,variant_standard,15.81,15.81,PLN
5901477136429,,base_product_standard,15.81,15.81,PLN
5901477163142,1,variant_standard,295.23,295.23,PLN
5901477163142,,base_product_standard,295.23,295.23,PLN
5901477121975,1,variant_standard,260.16,260.16,PLN
5901477121975,,base_product_standard,260.16,260.16,PLN
5901477127786,1,variant_standard,18.95,18.95,PLN
5901477127786,,base_product_standard,18.95,18.95,PLN
5901477118333,1,variant_standard,34.05,34.05,PLN
5901477118333,,base_product_standard,34.05,34.05,PLN
5901477118340,1,variant_standard,53.76,53.76,PLN
5901477118340,,base_product_standard,53.76,53.76,PLN
5901477118357,1,variant_standard,60.14,60.14,PLN
5901477118357,,base_product_standard,60.14,60.14,PLN
5901477134463,1,variant_standard,15.42,15.42,PLN
5901477134463,,base_product_standard,15.42,15.42,PLN
5901477152412,1,variant_standard,0.52,0.52,PLN
5901477152412,,base_product_standard,0.52,0.52,PLN
5901477152443,1,variant_standard,0.67,0.67,PLN
5901477152443,,base_product_standard,0.67,0.67,PLN
5901477152467,1,variant_standard,0.84,0.84,PLN
5901477152467,,base_product_standard,0.84,0.84,PLN
5901477152481,1,variant_standard,0.86,0.86,PLN
5901477152481,,base_product_standard,0.86,0.86,PLN
5901477152504,1,variant_standard,1.15,1.15,PLN
5901477152504,,base_product_standard,1.15,1.15,PLN
5901477108211,1,variant_standard,5.54,5.54,PLN
5901477108211,,base_product_standard,5.54,5.54,PLN
5901477108457,1,variant_standard,15.25,15.25,PLN
5901477108457,,base_product_standard,15.25,15.25,PLN
5901477108433,1,variant_standard,25.24,25.24,PLN
5901477108433,,base_product_standard,25.24,25.24,PLN
5901477123337,1,variant_standard,8.71,8.71,PLN
5901477123337,,base_product_standard,8.71,8.71,PLN
5901477123344,1,variant_standard,4.24,4.24,PLN
5901477123344,,base_product_standard,4.24,4.24,PLN
5901477128424,1,variant_standard,7.86,7.86,PLN
5901477128424,,base_product_standard,7.86,7.86,PLN
5901477128431,1,variant_standard,6.85,6.85,PLN
5901477128431,,base_product_standard,6.85,6.85,PLN
5901477128448,1,variant_standard,20.54,20.54,PLN
5901477128448,,base_product_standard,20.54,20.54,PLN
5901477123191,1,variant_standard,0.35,0.35,PLN
5901477123191,,base_product_standard,0.35,0.35,PLN
5901477123214,1,variant_standard,0.44,0.44,PLN
5901477123214,,base_product_standard,0.44,0.44,PLN
5901477123221,1,variant_standard,0.52,0.52,PLN
5901477123221,,base_product_standard,0.52,0.52,PLN
5901477108686,1,variant_standard,0.5,0.5,PLN
5901477108686,,base_product_standard,0.5,0.5,PLN
5901477108693,1,variant_standard,0.54,0.54,PLN
5901477108693,,base_product_standard,0.54,0.54,PLN
5901477108709,1,variant_standard,0.54,0.54,PLN
5901477108709,,base_product_standard,0.54,0.54,PLN
5901477108716,1,variant_standard,0.67,0.67,PLN
5901477108716,,base_product_standard,0.67,0.67,PLN
5901477108723,1,variant_standard,0.68,0.68,PLN
5901477108723,,base_product_standard,0.68,0.68,PLN
5901477108730,1,variant_standard,0.69,0.69,PLN
5901477108730,,base_product_standard,0.69,0.69,PLN
5901477108747,1,variant_standard,0.8,0.8,PLN
5901477108747,,base_product_standard,0.8,0.8,PLN
5901477108754,1,variant_standard,0.94,0.94,PLN
5901477108754,,base_product_standard,0.94,0.94,PLN
5901477108761,1,variant_standard,1.03,1.03,PLN
5901477108761,,base_product_standard,1.03,1.03,PLN
5901477108778,1,variant_standard,1.06,1.06,PLN
5901477108778,,base_product_standard,1.06,1.06,PLN
5901477108785,1,variant_standard,1.09,1.09,PLN
5901477108785,,base_product_standard,1.09,1.09,PLN
5901477123238,1,variant_standard,1.3,1.3,PLN
5901477123238,,base_product_standard,1.3,1.3,PLN
5901477123245,1,variant_standard,1.29,1.29,PLN
5901477123245,,base_product_standard,1.29,1.29,PLN
5901477108792,1,variant_standard,1.35,1.35,PLN
5901477108792,,base_product_standard,1.35,1.35,PLN
5901477123252,1,variant_standard,1.66,1.66,PLN
5901477123252,,base_product_standard,1.66,1.66,PLN
5901477108808,1,variant_standard,1.8,1.8,PLN
5901477108808,,base_product_standard,1.8,1.8,PLN
5901477123269,1,variant_standard,2.28,2.28,PLN
5901477123269,,base_product_standard,2.28,2.28,PLN
5901477123276,1,variant_standard,2.49,2.49,PLN
5901477123276,,base_product_standard,2.49,2.49,PLN
5901477108815,1,variant_standard,2.82,2.82,PLN
5901477108815,,base_product_standard,2.82,2.82,PLN
5901477123283,1,variant_standard,2.85,2.85,PLN
5901477123283,,base_product_standard,2.85,2.85,PLN
5901477123290,1,variant_standard,3.43,3.43,PLN
5901477123290,,base_product_standard,3.43,3.43,PLN
5901477108822,1,variant_standard,3.9,3.9,PLN
5901477108822,,base_product_standard,3.9,3.9,PLN
5901477108839,1,variant_standard,3.98,3.98,PLN
5901477108839,,base_product_standard,3.98,3.98,PLN
5901477123306,1,variant_standard,7.26,7.26,PLN
5901477123306,,base_product_standard,7.26,7.26,PLN
5901477120480,1,variant_standard,6.48,6.48,PLN
5901477120480,,base_product_standard,6.48,6.48,PLN
5901477108228,1,variant_standard,6.6,6.6,PLN
5901477108228,,base_product_standard,6.6,6.6,PLN
5901477108440,1,variant_standard,17.41,17.41,PLN
5901477108440,,base_product_standard,17.41,17.41,PLN
5901477108464,1,variant_standard,27.24,27.24,PLN
5901477108464,,base_product_standard,27.24,27.24,PLN
5901477128783,1,variant_standard,1.93,1.93,PLN
5901477128783,,base_product_standard,1.93,1.93,PLN
5901477128776,1,variant_standard,2.5,2.5,PLN
5901477128776,,base_product_standard,2.5,2.5,PLN
5901477108235,1,variant_standard,15.22,15.22,PLN
5901477108235,,base_product_standard,15.22,15.22,PLN
5901477115936,1,variant_standard,0.45,0.45,PLN
5901477115936,,base_product_standard,0.45,0.45,PLN
5901477115998,1,variant_standard,0.45,0.45,PLN
5901477115998,,base_product_standard,0.45,0.45,PLN
5901477146060,1,variant_standard,0.33,0.33,PLN
5901477146060,,base_product_standard,0.33,0.33,PLN
5901477108495,1,variant_standard,8.18,8.18,PLN
5901477108495,,base_product_standard,8.18,8.18,PLN
5901477108501,1,variant_standard,20.6,20.6,PLN
5901477108501,,base_product_standard,20.6,20.6,PLN
5901477108853,1,variant_standard,0.43,0.43,PLN
5901477108853,,base_product_standard,0.43,0.43,PLN
5901477108860,1,variant_standard,0.41,0.41,PLN
