handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand,geko_category_id,geko_category_name,geko_category_path,mapping_timestamp
product_f78d4b12-116a-d906-3787-57559074eb9d,Variant,,,,,,,,,TRUE,,,InStock,,,,,Nº3.0 - FC0300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f78d4b12-116a-d906-3787-57559074eb9d,Variant,,,,,,,,3.35,TRUE,,,InStock,,,,,Nº3 - FC0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f78d4b12-116a-d906-3787-57559074eb9d,Variant,,,,,,,,2.8,TRUE,,,InStock,,,,,Nº2 - FC0304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f78d4b12-116a-d906-3787-57559074eb9d,Variant,,,,,,,,1.2,TRUE,,,InStock,,,,,Nº0 - FC0302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Product,Cunha para Lenha,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_7f50186734f04040afcf27f1f20a28b8~mv2.jpg,,,,6.4,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº1 - C08104;Nº1 1.2 - C08105;Nº2 - C08106;Nº2 1.2 - C08107;Nº3 - C08108;Nº3 1.2 - C08109;Nº4 - C08110,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646288
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,16,TRUE,,,InStock,,,,,Nº4 - C08110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,7.6,TRUE,,,InStock,,,,,Nº2 1.2 - C08107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,2.4,TRUE,,,InStock,,,,,Nº1 1.2 - C08105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,,TRUE,,,InStock,,,,,Nº1 - C08104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,13.2,TRUE,,,InStock,,,,,Nº3 1.2 - C08109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,4.8,TRUE,,,InStock,,,,,Nº2 - C08106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_544c0c14-0346-2084-a76d-f1f3cb893602,Variant,,,,,,,,10.4,TRUE,,,InStock,,,,,Nº3 - C08108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6cd64bc8-cf82-8e29-2981-90b894f0774e,Product,Machadão Lenha N°3,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_9d1f815af37942a9884f047de4f42f04~mv2.jpg,,,,27,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº3 230X120X55cm - MC1000,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646434
product_6cd64bc8-cf82-8e29-2981-90b894f0774e,Variant,,,,,,,,,TRUE,,,InStock,,,,,Nº3 230X120X55cm - MC1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_912c545a-6d76-88e7-813a-88c7d522dc47,Product,Machado Cortiça,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_cd02bc70d06947419b252f6fbc405b4e~mv2.jpg,,,,35.6,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº0 165x180x20cm - MC0200;Nº1 190x195x20cm - MC0201;Nº2 195x210x25cm - MC0202,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646479
product_f774c74e-4625-47bc-d3f7-29272c6e0360,Product,Machado N°3,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_6b0fb36b0d56435096f7c3d58b56ec39~mv2.jpg,,,,16,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº3 180X130X50cm - MC0309,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646718
product_bab9ab87-aa82-f817-8ab9-52fbefc0a61c,Product,Machado Sul,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_acdddef3e6d14523b0829946fee36c2f~mv2.jpg,,,,22,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº0 130x120x40cm - MC0300;Nº1 150X140X45cm - MC0301;Nº2 165x150x50cm - MC0302;Nº3 180x155x55cm - MC0303;Nº4 190X155x60cm - MC0304;Nº5 205x155x65cm - MC0305´,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646781
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Product,Machadinha Rola,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_98eb6ca63cdc4afb80004e6b71bf0c5e~mv2.jpg,,,,12.4,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,N°3- 140x140x55- MC0805;N°2- 125x125x50 -MC0804;N°1 - 115x115x40 -MC0803;N°0 - 110x110x40- MC0802;N°2/0 - 100x100x35- MC0801;3/0 - 90x90x35- MC0800,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.646827
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,0.8,TRUE,,,InStock,,,,,N°2/0 - 100x100x35- MC0801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,1.9,TRUE,,,InStock,,,,,N°1 - 115x115x40 -MC0803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,,TRUE,,,InStock,,,,,3/0 - 90x90x35- MC0800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,2.4,TRUE,,,InStock,,,,,N°2- 125x125x50 -MC0804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,3.5,TRUE,,,InStock,,,,,N°3- 140x140x55- MC0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff42facd-09e7-4a2c-6266-c20d8a07a068,Variant,,,,,,,,1.4,TRUE,,,InStock,,,,,N°0 - 110x110x40- MC0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c5d8300-1c0c-a18a-ed3d-419baffa07d8,Product,Machadinha Falca,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_45d7fa678e924017a12bfc67e8c18cd0~mv2.jpg,,,,11.9,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,N°3 -135x155x20 -MC0403;N°2 - 120X125X20 -MC0402;N°1 -110x115x20 -MC0401;N°0 -100x90x18 -MC0400,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.647002
product_0c5d8300-1c0c-a18a-ed3d-419baffa07d8,Variant,,,,,,,,0.5,TRUE,,,InStock,,,,,N°1 -110x115x20 -MC0401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c5d8300-1c0c-a18a-ed3d-419baffa07d8,Variant,,,,,,,,1,TRUE,,,InStock,,,,,N°2 - 120X125X20 -MC0402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c5d8300-1c0c-a18a-ed3d-419baffa07d8,Variant,,,,,,,,1.6,TRUE,,,InStock,,,,,N°3 -135x155x20 -MC0403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0c5d8300-1c0c-a18a-ed3d-419baffa07d8,Variant,,,,,,,,,TRUE,,,InStock,,,,,N°0 -100x90x18 -MC0400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e49f9c56-6e28-8985-ecae-5753d63cab27,Product,Machadinha Limpeza,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_5cbfad4927e642d9bb8a19e4519008da~mv2.jpg,,,,11.9,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,N°3 -160x120x28 -MC0503;N°2 -145x115x28 -MC0502;N°1 -135x110x23 -MC0501;N°0 -125x95x20 -MC0500,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.647121
product_e49f9c56-6e28-8985-ecae-5753d63cab27,Variant,,,,,,,,1,TRUE,,,InStock,,,,,N°2 -145x115x28 -MC0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e49f9c56-6e28-8985-ecae-5753d63cab27,Variant,,,,,,,,1.6,TRUE,,,InStock,,,,,N°3 -160x120x28 -MC0503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e49f9c56-6e28-8985-ecae-5753d63cab27,Variant,,,,,,,,,TRUE,,,InStock,,,,,N°0 -125x95x20 -MC0500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e49f9c56-6e28-8985-ecae-5753d63cab27,Variant,,,,,,,,0.5,TRUE,,,InStock,,,,,N°1 -135x110x23 -MC0501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a6961558-a230-3bbf-9f75-3b452cd1c68f,Product,Machadinha com Unhas,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_1877edb381694d0d9164ea39781be938~mv2.jpg,,,,17.4,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,180x120x45cm - MC0900,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.647297
product_a6961558-a230-3bbf-9f75-3b452cd1c68f,Variant,,,,,,,,,TRUE,,,InStock,,,,,180x120x45cm - MC0900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_db597651-daeb-c5c2-4f97-6da870ab5dec,Product,Machadinha com Martelo,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_a5e6c42371cd4267836e1e2ee9a5bea8~mv2.jpg,,,,14.9,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,190x110x25cm - MC0700,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.647550
product_db597651-daeb-c5c2-4f97-6da870ab5dec,Variant,,,,,,,,,TRUE,,,InStock,,,,,190x110x25cm - MC0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Product,Machadinha Rola com cabo,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_2c9211f84bc148098545ea5efa147349~mv2.jpg,,,,14,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,N°3/0 -90×90×35 -MC0800C;N°2/0 -100×100×35 -MC0801C;N°0 -110×110×40 -MC0802c7;N°1 -115×115×40 -MC0803C7;N°2 -125×125×50 -MC0804C7;N°3 -140x140x55 -MC0805C7,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.647666
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,4,TRUE,,,InStock,,,,,N°2 -125×125×50 -MC0804C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,1.4,TRUE,,,InStock,,,,,N°0 -110×110×40 -MC0802c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,5.5,TRUE,,,InStock,,,,,N°3 -140x140x55 -MC0805C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,0.8,TRUE,,,InStock,,,,,N°2/0 -100×100×35 -MC0801C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,,TRUE,,,InStock,,,,,N°3/0 -90×90×35 -MC0800C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c620c756-660f-790d-f0de-4269f7596aaf,Variant,,,,,,,,3,TRUE,,,InStock,,,,,N°1 -115×115×40 -MC0803C7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3918b41f-e45b-6077-3a16-eef644c7f413,Product,Machadinha Lisa com Cabo,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_2c9211f84bc148098545ea5efa147349~mv2.jpg,,,,13.8,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,N°1 - 100x100x35 - MC0601;N°2- 115x115x35 - MC0602,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.647862
product_3918b41f-e45b-6077-3a16-eef644c7f413,Variant,,,,,,,,,TRUE,,,InStock,,,,,N°1 - 100x100x35 - MC0601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3918b41f-e45b-6077-3a16-eef644c7f413,Variant,,,,,,,,1.7,TRUE,,,InStock,,,,,N°2- 115x115x35 - MC0602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f7d424e4-014c-b45c-0f52-5e6dab9cc3e5,Product,Machadinha Poda com Cabo ( + pequeno),<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_2c9211f84bc148098545ea5efa147349~mv2.jpg,,,,11.2,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,80x75x25cm - MC1100,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110010,Cables and Extensions,Tools for Electricians\Cables and Extensions,2025-06-27T13:51:14.647953
product_f7d424e4-014c-b45c-0f52-5e6dab9cc3e5,Variant,,,,,,,,,TRUE,,,InStock,,,,,80x75x25cm - MC1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b5d5d55a-a90e-58f9-6389-bd5833649152,Product,Parka impermeável Reflector ,<p>Ajuste de fecho e velcro na aba; Dois bolsos nas laterais em velcro e bolso no peito para telemóvel e bolsos para cartão identificador; Elástico nas mangas ; ajuste de punho em velcro; carapuço Certificado: EN ISO 20471:2013; EN ISO 343:2003</p><p></p><p>Carateristicas:</p><p></p><p>Composição : Poliester/PU</p><p></p><p>Interior : Forro em tecido tafetá sem acolchoamento</p><p></p><p></p>,88efbe_9e772bc878a949eeb152bbb36c3000ac~mv2.jpg;88efbe_2a24c36e86884222984b982fbe851df1~mv2.jpg,,,,16.45,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,2XL;XL;L;M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110003,Protective Clothing,Health and Safety Articles\Protective Clothing,2025-06-27T13:51:14.648176
product_dccfde0b-4346-d3db-8525-37800155245b,Product,T - Shirt 155 grs - todas as cores,<p>T-shirt 100% Algodão</p><p></p><p>Carateristicas:</p><p></p><p>Composição : 100% Algodão</p><p></p><p>Gramagem : 150/155gr</p><p></p><p>Mais cores disponíveis</p>,88efbe_e45db86ec75d486483f510b31dc04e0d~mv2.jpg,Proteção e Segurança,,,1.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Cinza;Castanho;Laranja;Branca;Amarelo;Verde;Vermelho;Azul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.648707
product_3f27480a-4303-33d9-fb98-afb63245a380,Product,Calça Multibolsos reflectora Azul ou Cinza,<p>Calça com 2 faixas refletoras; Corte reto; 4 bolsos nas laterais com fecho em velcro; 1 bolso traseiro com botão</p><p></p><p>Carateristicas:</p><p></p><p>Material : Sarja</p><p></p><p>Gramagem : 200 gr.</p><p></p><p>Composição : 65% Poliéster 35% Algodão</p><p></p><p></p>,88efbe_83137e69d691458194e85057dbcda6d4~mv2.jpg,Proteção e Segurança,,,11.5,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Cinza - 2XL;Cinza - XL;Cinza - L;Cinza -M;Cinza - S;Azul - 2XL;Azul - XL;Azul - L;Azul - S;Azul - M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110003,Protective Clothing,Health and Safety Articles\Protective Clothing,2025-06-27T13:51:14.648742
product_9d14bca8-42ce-44d5-c7c1-fd8bdb1c645b,Product,Sapato pele preta S1P biqueira e palmilha em Aço ,<p>Sapato S1P de proteção; Biqueira de aço; Palmilha de aço; Sola resistente a fogo e óleo; Resistência a ácidos; Anti-estático e anti-derrapante; Tacão resistente ao choque</p>,88efbe_42ca21b9ce97406bb0b40dbbbc16ad47~mv2.jpg,Proteção e Segurança,,,13.99,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,46- A970246;45- A970245;44- A970244;43- A970243;42- A970242;41- A970241;40- A970240;39- A970239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.648779
product_1ddbf538-8759-e321-aaaf-ab871b906031,Product,Sapato de Camurça S1P biqueira e Palmilha em Aço ,<p>Sapato S1P em camurça perfurado; Biqueira de aço; Palmilha de aço; Sola resistente a fogo e óleo; Resistência a ácidos; Anti-estático e anti-derrapante; Tacão resistente ao choque</p>,88efbe_84d8b1bd7e954fd08b7d05cbf25607e7~mv2.jpg,Proteção e Segurança,,,14.75,,TRUE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,46- A970146;45- A970145;44- A970144;43- A970143;42- A970142;41- A970141;40- A970140;39- A970139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.648813
product_b99329e5-26f7-38fd-c23a-46ed155c5488,Product,Alvião Poda,<p>Cor:&nbsp; Melalizado</p><p>Material: Metal</p><p>Embalagem: stiker</p><p>Quantidade mínima de compra 1 unidade</p><p>Preço especial na compra de quantidades maiores</p><p>&nbsp;</p><p>&nbsp;</p>,55dd72_3bc0bb3e8ce14ced8b3dc2cd18d88aef~mv2.jpg,,,,10.2,,FALSE,PERCENT,0,InStock,,,Medidas,DROP_DOWN,Nº5 210X60X70cm - A01811;Nº4 220X65X75cm - A01810;Nº3 260X75X80cm - A01809;Nº2 275x80x85cm - A01808,,,,,,,,,,,,,,,,INFORMAÇÕES DO PRODUTO,"<p>NACIONAL</p>
",ENCOMENDA,"<p>O preço apresentado é referente a uma unidade. O valor total será calculado após envio da encomenda, estando&nbsp; dependente da quantidade mínima obrigatória. <span><span>Preços válidos salvo ruptura de stock, erro tipográfico ou fotográfico.</span></span></p>
",,,,,,,,,,,,,,,HARDMAN,110012,General Tools,Tools for The Workshop and Garage\General Tools,2025-06-27T13:51:14.648848
product_b99329e5-26f7-38fd-c23a-46ed155c5488,Variant,,,,,,,,0.45,TRUE,,,InStock,,,,,Nº4 220X65X75cm - A01810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b99329e5-26f7-38fd-c23a-46ed155c5488,Variant,,,,,,,,1.4,TRUE,,,InStock,,,,,Nº2 275x80x85cm - A01808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
